id,accId,title,year,dateText
1932,A00148,"Place St Pharailde, Ghent",1850,1850
57942,D30700,"Frankfurt: The Römerberg with the Nikolaikirche (Right) and the Cathedral in the Distance, with Separate Details of Parts of the Nikolaikirche",1835,1835
58268,D31029,"(1) Dresden: The Frauenkirche and Neumarkt (its Spire Continued in Three Separate Details); (2) Similar View, from much closer to the Staircase of the Johanneum",1835,1835
51656,D24319,Two Views: ?At Mantes,1832,1832
36656,D09277,Wembury Church and the Great Mew Stone,1813,1813
59305,D32087,On the Grand canal. Razzonico [Turner],1833,1833
48339,D20996,"Castles on Hills. One, ?Groncé [Turner]",1828,1828
56463,D29192,"Holy Trinity Church, Stratford-upon-Avon",1833,1833
52538,D25201,Looking out to Sea,1820,c.1820–30
1146,N05894,The Agony in the Garden,1799,c.1799–1800
15937,N05940,The Black Horse,1824,1824
14631,A00931,Holy Island Cathedral,1808,1808
50945,D23608,"Fortified Island in Harbour. (?Castle Cornet, St Peter’s, Guernsey)",1832,?1832
59585,D32372,Mountains,1840,1840
67913,P09166,[no title],1976,1976–7
63920,D40153,Offset: Fire at the Grand Storehouse of the Tower of London,"",date not known
63997,D40233,Outline Study of the Venus de’ Medici,1793,?1793
20099,T06371,"Kirkstall Abbey on the River Aire, engraved by J. Bromley",1826,published 1826
27406,P11919,[title not known],2000,2000
35757,D08370,Inscription by Turner: A List of ‘Southern Coast’ Subjects,1811,1811
25152,T10772,[title not known],1833,1833
58118,D30877,Hamburg: The Blockhaushafen with the Nikolaikirche and Other Churches and the Baumhaus,1835,1835
8089,P04530,Greetings Pablo Ruiz,1972,1972
56060,D28743,[title not known],1834,c.1834
44754,D17398,At Rochester,1820,1820
52664,D25327,?Variant Study for ‘The Bass Rock’,1824,c.1824
45659,D18304,Orford,1824,c.1824
8642,P01443,Winter (trial proof),1972,1972
36948,D09569,Great Torrington from the Torridge Valley,1814,1814
60371,D33192,Mountains: Valley of the Aare,1841,c.1841
61601,D34433,"Buildings, with Distant Mountains",1830,c.1830–41
49199,D21858,"Boats on Shore, with Houses",1828,1828
51260,D23923,Monuments at Père-Lachaise,1832,1832
5107,P06778,Gordale Scar,1978,1978
41729,D14366,"Towers, Etc.",1819,1819
13995,T02388,"Newmarket Heath, with a Rubbing-Down House",1765,c.1765
25543,T11222,Hen; Cock; Hawke; Jay; Muscovia Duck; Raven; Cuckoo; Hoopoe,"",date not known
16956,P07065,[no title],1971,1971
29429,D02026,Dolbadarn Castle,1799,1799–1800
21159,T06904,Hot Dog Sculpture,1965,1965
23637,T09969,Preparatory Sketches for a Design for a Frieze. Verso: Designs for a Vase,"",date not known
15868,P07309,Untitled,1975,1975
36219,D08834,Dorchester from the Frome Valley,1811,1811
41967,D14605,Fano [Turner],1819,1819
42709,D15353,Frascati from the Villa Aldobrandini,1819,1819
7594,A00564,[title not known],"",date not known
34123,D06733,Verses (Inscription by Turner),1808,c.1808
51837,D24500,Views in Rouen: Quayside; Rouen from St Catherine’s Hill; Banks of the Seine; Group of Boats on the Seine,1821,1821
59490,D32276,Mountains,1840,1840
19748,T06020,"Rome, from Monte Mario, engraved by J. Byrne",1820,published 1820
7931,T03373,Mrs Yates as Mandane in ‘The Orphan of China’,1765,exhibited 1765
59094,D31874,Shipping,1840,1840
50928,D23591,Group of Boats,1832,?1832
27780,D00364,"Lincoln: The Cathedral Seen over Houses, from the South West",1794,1794
36284,D08903,Penryn from Flushing,1811,1811
14991,N05534,Cattle in a Stream under a Bridge,1805,c.1805–7
64107,D40347,[title not known],"",date not known
38925,D11551,"Mill Gill Fall, near Askrigg",1816,1816
51618,D24281,Street Scenes,1832,1832
51882,D24545,"Four Sketches: Rouen from the South-East; Le Havre, Ste-Adresse, and Cap de la Hève",1821,1821
40074,D12706,"The Halles and Belfry, Bruges from the Grand’ Place",1817,1817
60171,D32987,Mountains,1841,1841
43885,D16529,Five Landscape Sketches on the Road from Rome to Florence; Including Two at Narni,1819,1819
27190,P11700,Minerva Protects Pax from Mars (‘Peace and War’) (1),1998,1998
30359,D02956,[blank],1801,1801
98603,AR00114,Pregnant Woman with Swan,1959,1959
5032,T03727,Fallen Workman,1912,"1912, posthumous cast"
41851,D14489,Figures and a View of ?Ancona [Turner],1819,1819
60489,D33317,Church,1841,c.1841–2
10177,P02925,Tiger,1982,1982
78622,T12023,Maquette for R34 Memorial,1958,"1957, cast 2003"
5800,P04247,Adonis in Y fronts,1963,1963
8647,P01886,[no title],1973,1973
3431,T02836,Castle Broichin on the Isle of Rasay,1814,date not known
40771,D13403,"Edinburgh, from Braid Hill",1818,1818
5765,T03542,Max Wall and his Image,1981,1981
54239,D26903,"Dunstaffnage Castle from Loch Etive; and ?Kilchurn Castle, Loch Awe",1831,1831
54933,D27606,Vignette Study; Sea and Sun,1826,c.1826–36
24487,T09643,[title not known],"",date not known
14678,A00978,"Martello Towers, nr Bexhill, Sussex",1811,1811
43814,D16458,"The So-Called Sedia del Diavolo, Rome",1819,1819
19413,A00114,Thenot Remonstrates with Colinet; Lightfoot in the Distance,1821,"c. 1821, printed 1830"
65049,D41351,Treryn Dinas,1811,1811
58518,D31283,(1) Venice; (2) Veste Coburg from the East,1840,1840
46195,D18842,Shakespeare’s Cliff at Dover,1825,1825
27713,D00297,A Town Seen from near a Bridge over a River,1794,c.1794
48298,D20955,Castle among Rocks,1828,1828
6777,P01189,F. Mitred Matrix,1970,1970
8683,T01005,Study of Rocks in the Val d’Aosta,"",date not known
93719,P79305,Bag-wash,1949,1949–53
43237,D15881,"Vesuvius and the Bay of Naples, from the Camaldoli Hill",1819,1819
10119,P02867,Ideas for Metal Sculpture III,1981,1981
105751,AR00835,"Beuys, Miami-Dade Community College","",date not known
2791,N04984,Study for ‘The Death of Major Peirson’,1783,c.1783
31859,D04466,"Mont Crammont, from the Road from Courmayeur to Entreves, Le Chetif to the Right",1802,1802
30061,D02658,"A Ruined Castle or Abbey, with Hills Beyond and a Lake or River in the Foreground",1801,1801
63303,D36217,Castle and Lake,1830,after c.1830
6930,P07514,Dido,1979,1979
3748,P04183,[title not known],1969,1969
28027,D00612,A Bend of the River Wye beneath Wooded Cliffs,1795,1795
59692,D32489,"Shipping before the Oude Hooft-Poort, Rotterdam",1835,1835
62332,D35204,Hills,1844,1844
88821,P79186,Wall Plate: Stucco,1997,1997
41944,D14582,Street Scene,1819,1819
52500,D25163,"A Wreck, Possibly Related to ‘Longships Lighthouse, Land’s End’",1834,c.1834
57007,D29745,"(1) Burg Klopp and Bingen, Downstream with Boat in Foreground; (2) View down Rhine towards the Mäuseturm and Burg Ehrenfels; (3) Crane and Custom House, Bingen, Upstream; (4) Rüdesheim from Bingen; (5) Custom House, Bingen; (6) Rüdesheim from Rhine",1833,1833
30121,D02718,"Part of the Ruins of Dunbar Castle, the Sea in the Foreground",1801,1801
15438,T04769,A Swiss Valley,1837,1837
12861,P02509,[no title],1972,1972
38411,D11036,Study for ‘The Parting of Hero and Leander’,1816,1816
44231,D16875,"Group of Houses and Trees, ?France",1820,1820
13385,N03846,Ennui,1914,c.1914
51546,D24209,"View, with Buildings, Etc.",1832,1832
33332,D05941,?On the River Thames above Marlow,1805,1805
9443,T00170,Head of a Girl,1944,1944
39680,D12312,"A River Winding among Hills, Probably in County Durham or Northumberland",1817,1817
27199,P11709,The Blinding of Sampson,1998,1998
3846,N03485,"Harvest Time, Lancashire","",date not known
57219,D29957,Two Views of Munich,1833,1833
62752,D35645,Houses on Coast,1845,1845
22712,T08347,[title not known],"",date not known
13276,P05129,Looking Glass No. 1,1966,1966
30677,D03281,"Mountains round the Head of Loch Lomond, Partly Hidden by Cloud",1801,c.1801
52453,D25116,[title not known],1830,c.1830
30783,D03387,Loch Fyne: Looking North from Ardgenaven Point near Dunderave Castle,1801,c.1801
33415,D06024,"Landscape, with Figures Seated, Horse and Wagon",1807,c.1807
26567,T07512,The End #1,1993,1993
35369,D07980,"Diagram of a Cube in Perspective, after Andrea Pozzo",1809,1809
5172,N04755,Ignacy Jan Paderewski,1891,1891
109705,T13036,Lady Things,2009,2009
64857,D41111,[title not known],1833,1833
56036,D28719,"River Scene, with Shipping",1834,c.1834
31107,D03711,A Rowing Boat,1801,c.1801
61551,D34383,Lauffenburg [Turner],1830,c.1830–41
36125,D08738,A Hilly West Country Landscape ?with the Tents of a Military Camp,1811,1811
19968,T06240,"Château de la Mailleraie, engraved by R. Brandard",1834,published 1834
63482,D36397,"A Barn and Other Buildings with Wooded Hills, Perhaps near the Llangollen Canal",1786,1786 or 1800
12845,P02494,A Feminine Thought I,1971,1971
57265,D30005,"City Walls, Probably at Vienna",1840,1840
64396,D40647,A Foot,1800,c.1800–7
32374,D04982,"Ships and a Rowing Boat, Perhaps Related to the ‘Shipwreck’",1799,c.1799–1805
64271,D40521,[title not known],"",date not known
51686,D24349,View at Melun,1832,1832
55735,D28416,Views of Castles on the Moselle,1839,1839
5311,P08142,The Soul and the Bridegroom,1927,1927
10651,N05951,"1928 (foothills, Cumberland)",1928,1928
57225,D29963,"(1) Munich: The Town Hall, with the Frauenkirche beyond; (2) Buildings, Probably at Munich",1833,1833
9972,P02603,Figures in Snow,1976,1976
5191,N01933,Cardinal Wolsey and the Duke of Buckingham,1861,1861
23413,T09370,"A Landscape with Waterfall, an Artist Sketching in the Foreground","",date not known
20412,P20079,"Cold Mountain Series, Zen Study 2",1991,1991
33786,D06395,?Clouds,1805,c.1805–9
58604,D31371,Passau: The Cathedral from the Domplatz,1840,1840
1416,N04769,The Bay,"",date not known
57518,D30258,"View down the Danube to Persenbeug Castle and Ybbs, with Stormy Sky; (1) Persenbeug Castle, Looking Downstream; (2) (3) A Storm over the Danube",1833,1833
7591,A00561,[title not known],"",date not known
23364,T10965,An Italian Cart,1839,1839
20836,T06770,Sermon on the Mount,1922,1922
97295,AR00496,Self-Portrait,1988,1988
25351,T11048,[title not known],1819,1819
25988,T07344,Painted Minotaur,1996,1996–7
31871,D04478,The Aiguille du Midi and Glacier des Bossons from near Les Houches,1802,1802
5229,P08059,Jesus Falls the Third Time,1917,1917
24476,T09632,[title not known],"",date not known
54761,D27427,Houses beside River,1832,c.1832
50988,D23651,Rocks: Channel Islands. L. Crux [Turner],1832,?1832
62039,D34885,Buildings among Mountains,1830,c.1830–41
60971,D33800,"Harbour, with Boats, and High Tower",1830,c.1830–41
25006,T10613,[title not known],"",date not known
31703,D04310,"Commentary on Titian’s ‘Entombment of the Dead Christ’ (Inscription by Turner), with Colour Trials",1802,1802
39656,D12288,Raby Castle from the North-East,1817,1817
50405,D23068,Nantes: A Distant View of the Pont Pirmil,1826,1826
59617,D32404,Lago St Croce [Turner],1840,1840
57804,D30554,Part of Burg Rheinfels,1840,1840
39505,D12136,Studies of Plants including Nettles and Dandelions,1808,c.1808–18
58210,D30971,Hohnstein and the Polentz Valley,1835,1835
6459,T01230,February 1954,1954,1954
3508,T02913,"Broughty Castle, Forfarshire",1814,date not known
28962,D01556,Studies of Roadside Plants,1798,1798
27439,D00023,Three Cows,1789,c.1789
25079,T10996,A Ruined Nymphaeum,"",date not known
47299,D19946,Door of Cathedral,1824,1824
36224,D08839,Charmouth and Lyme Regis,1811,1811
42147,D14785,"The Medieval and Roman Bridges, Narni",1819,1819
6510,P06288,Connoisseur,1969,1969
53591,D26254,Firth of Forth,1834,1834
57472,D30212,Salzburg: View past the Steeple of the Stiftskirche St Peter to the Fortress,1833,1833
6499,T02216,"Divided Oak Tree, No. 2",1958,1958
6230,T04183,A Group of Four Persons and a Dog in a Garden,"",date not known
28906,D01500,A Town Seen across a River with a Bridge ?under Repair (?Brecon Castle),1798,1798
48535,D21192,"Town on Rock, on Coast (?Monaco)",1828,c.1828
47332,D19980,Shipping,1824,1824
6932,T00886,28. 5. 66,1966,1966
88333,T12139,Drum,1991,1991
58026,D30785,Towers,1835,1835
4435,P02805,Stones,1976,1976
30415,D03019,Dalmally: The Bridge over the River Orchy Looking West,1801,1801
8084,P04525,[no title],1972,1972
69329,A01199,[title not known],"",date not known
25888,T11648,[title not known],"",date not known
43645,D16289,"?Ruins on the Palatine Hill, Rome",1819,1819
40741,D13373,Boats,1818,1818
46658,D19305,Town from River,1825,1825
32460,D05068,Composition Study of a Landscape Subject: Edinburgh,1799,c.1799–1805
62447,D35319,"Road over Hill, with Buildings, Etc.",1845,1845
41073,D13706,Dalkeith,1818,1818
8835,P07198,Silver Engraving,1973,1973
11701,P07483,Canto VII: [no title],1981,1981
47600,D20248,"The Citadel of St-Esprit, Luxembourg",1839,c.1839
36306,D08925,St Michael’s Mount from the Causeway,1811,1811
24897,T10520,[title not known],"",date not known
23478,T09124,Fish Devouring Shell Food,"",date not known
3356,T02761,"View near Lower Heysham, Lancashire",1814,date not known
45998,D18645,"Distant Hills, Etc.",1825,c.1825
83190,P79097,Revolution in Cologne,1986,1986
1703,A00065,Figure Study for ‘The Rose Bower’ (Briar Rose Series). Verso: Study of the Head of Merlin for ‘The Beguiling of Merlin’,1872,c.1872–7
43742,D16386,"Six Sketches of Views from the Palatine Hill, Rome",1819,1819
51989,D24652,View of Le Havre and the Seine Estuary from the Heights of Ste-Adresse,1832,c.1832
21957,P77959,[no title],1995,1995
42985,D15629,Part of a View of Mergellina and Posillipo from Naples,1819,1819
69426,A01296,[title not known],"",date not known
14949,N05491,Three Seascapes,1827,c.1827
9209,A01131,"The Alcove, Isleworth",1819,1819
45533,D18178,Town on Coast,1824,c.1824
61544,D34376,The Godesberg,1830,c.1830–41
43014,D15658,?View of the Posillipo Hill,1819,1819
61541,D34373,The Godesberg,1830,c.1830–41
26717,T07549,Figure with Car,1956,1956
11842,N03002,The Man in Black,1913,1913
67374,P11832,Untitled. Verso: This is what I Believe in,1950,1950
11103,P01982,From Genot to Unimate: Untitled (Parade Robot),1970,1970
28790,D01383,Study of Craig Cwm Bychan and Llyn Cwellyn from the North West,1798,1798
38474,D11099,Thurland Castle,1816,1816
31510,D04115,Ships in a Calm: Evening,1799,c.1799–1802
28999,D01593,Boats on the Bend of a River with Wooded Bank; ?A Castle Beyond,1798,1798
40408,D13040,Figures,1817,1817
6599,N01242,Stirling Castle,1815,c.1815
61671,D34503,"Valley, with Mountains. ?Astmangoli [Turner]",1830,c.1830–41
30352,D02949,Linlithgow Palace: The South Front from the West,1801,1801
42121,D14759,Blank,1819,1819
13302,T01850,"Guard Dog on a Missile Base, No. 1",1965,1965
59246,D32027,"The Entrance to the Arsenale, with One of the Lion Statues; the Rialto Bridge, with the Campanile of San Bartolomeo",1833,1833
25704,T11591,[title not known],"",date not known
11939,P02279,Rheims Cathedral,1972,1972
42493,D15137,"Studies of Sculptural Fragments from the Vatican Museums, Including a Votive Stele to Jupiter Heliopolitanus and the Round Ash Urn of Prastina Fronto",1819,1819
29532,D02129,Ruins in a Landscape,1799,1799–1800
39630,D12262,Pencil Tests or Doodles,1817,1817
36012,D08625,Totnes Church and Castle from the Bridge over the River Dart,1811,1811
6087,T01110,Allegorical Still-Life,"",date not known
25549,T11228,[title not known],"",date not known
398,P11170,Femme du Midi I,1979,1979
56920,D29658,Huy: View from the South with the Citadel in the Distance and St Rémy and the Town Walls in the Foreground,1833,1833
30432,D03036,Kilchurn: The Castle from the South with Mountains in the Distance,1801,1801
53904,D26567,Sketches of ?Loch Lomond,1831,1831
13905,T03586,Still Life: Last Eleven (No. 9),1972,1972
61801,D34633,Views on Coast,1830,c.1830–41
37746,D10370,Rye from the Marsh,1816,c.1816–18
38600,D11225,"(i) St Agatha’s Abbey from the West; (ii) St Agatha’s with the River; (iii) St Agatha’s from the North-East; (iv) St Martin’s Priory, near Richmond; (v) St Agatha’s from the West",1816,1816
61894,D34732,[blank],1830,c.1830–41
7915,N05704,"Sergeant H.D. Parker, R.A.F.",1941,1941
38260,D10885,The Cowthorpe Oak and Cowthorpe Church from the North,1816,1816
26016,P20172,Print E - Version III,1997,1997
43856,D16500,"Pyramid of Cestius, Rome, from the Protestant Cemetery",1819,1819
13016,P11060,[no title],1981,1981
41728,D14365,?A Gateway,1819,1819
52091,D24754,Round Tower: Twilight,1830,c.1830
69837,A01707,[title not known],"",date not known
56196,D28902,"A Curtained Bed, ?with a Figure or Figures",1834,c.1834–6
45314,D17959,Boats on the Thames. Occupants of Rowing Boat,1823,c.1823–4
11092,P01972,Manikins for Destruction: Untitled (V.W. Dummy),1970,1970
3613,T03018,"The Lizard Light-houses, Cornwall",1814,date not known
36223,D08838,"Bow and Arrow or Rufus Castle and Pennsylvania Castle, Portland",1811,1811
44505,D17149,Lecture Diagram: Colour Circle No.1,1824,c.1824–8
